"date";"server";"position";"name";"race";"points"
"2026-01-08";"R1";"28";"Rampa";"CAPTEUR D’ESPRIT";"43937786"
"2026-01-08";"R1";"29";"red djebel";"DAMNÉ";"43261133"
"2026-01-08";"R1";"30";"Sirius";"DAMNÉ";"43067754"
"2026-01-08";"R1";"31";"lepicard";"ABSORBEUR";"40703808"
"2026-01-08";"R1";"32";"pek";"CULTISTE";"31798032"
"2026-01-08";"R1";"33";"Elvi";"DAMNÉ";"26314221"
"2026-01-08";"R1";"34";"Trex";"SEIGNEUR DES BÊTES";"26226371"
"2026-01-08";"R1";"35";"Glen";"CULTISTE";"26125610"
"2026-01-08";"R1";"36";"the boss29";"ABSORBEUR";"21056778"
"2026-01-08";"R1";"37";"Zyon";"ABSORBEUR";"18312113"
"2026-01-08";"R1";"38";"Himotep";"ABSORBEUR";"18170272"
"2026-01-08";"R1";"39";"Oxi";"CULTISTE";"17772812"
"2026-01-08";"R1";"40";"DarKatara";"ABSORBEUR";"17671796"
"2026-01-08";"R1";"41";"Sirtus";"CULTISTE";"13944671"
"2026-01-08";"R1";"42";"Shadowfax";"SEIGNEUR DES BÊTES";"13332473"
"2026-01-08";"R1";"43";"evaalamer";"CAPTEUR D’ESPRIT";"13160017"
"2026-01-08";"R1";"44";"Hao";"ABSORBEUR";"11918472"
"2026-01-08";"R1";"45";"barracuda61";"DAMNÉ";"11172398"
"2026-01-08";"R1";"46";"Chani";"SEIGNEUR DES BÊTES";"9782324"
"2026-01-08";"R1";"47";"LAPINOU";"DAMNÉ";"9630376"
"2026-01-08";"R1";"48";"liman";"ABSORBEUR";"7883399"
"2026-01-08";"R1";"49";"Ianto";"ABSORBEUR";"7693161"
"2026-01-08";"R1";"50";"Phaedrya";"CAPTEUR D’ESPRIT";"7669923"
"2026-01-08";"R1";"51";"COMANDO";"CULTISTE";"7172957"
"2026-01-08";"R1";"52";"Cabs";"CULTISTE";"7010778"
"2026-01-08";"R1";"53";"Fetide";"ABSORBEUR";"6731418"
"2026-01-08";"R1";"54";"Leeloo";"ABSORBEUR";"6477403"
"2026-01-08";"R1";"55";"Esotrix";"DAMNÉ";"5882043"
"2026-01-08";"R1";"56";"Alustrielle";"CAPTEUR D’ESPRIT";"4971669"
"2026-01-08";"R1";"57";"Cookies";"ABSORBEUR";"4186540"
"2026-01-08";"R1";"58";"Sepultura";"ABSORBEUR";"3194576"
"2026-01-08";"R1";"59";"topopobubul";"CULTISTE";"2951293"
"2026-01-08";"R1";"60";"Arwenia";"ABSORBEUR";"2840510"
"2026-01-08";"R1";"61";"Angel-Lehran";"ABSORBEUR";"2512462"
"2026-01-08";"R1";"62";"Ciprine";"CAPTEUR D’ESPRIT";"2400006"
"2026-01-08";"R1";"63";"Arazorn";"SEIGNEUR DES BÊTES";"2261484"
"2026-01-08";"R1";"64";"Katrina";"CULTISTE";"2127695"
"2026-01-08";"R1";"65";"Fulvia";"CAPTEUR D’ESPRIT";"2001331"
"2026-01-08";"R1";"66";"Aphrodite";"DAMNÉ";"1833911"
"2026-01-08";"R1";"67";"naila";"CAPTEUR D’ESPRIT";"1813669"
"2026-01-08";"R1";"68";"Varüs";"ABSORBEUR";"1670173"
"2026-01-08";"R1";"69";"freeklane";"DAMNÉ";"1562680"
"2026-01-08";"R1";"70";"xeltron";"CULTISTE";"1537537"
"2026-01-08";"R1";"71";"Byby";"ABSORBEUR";"1473932"
"2026-01-08";"R1";"72";"Chrisdiam";"CULTISTE";"1438401"
"2026-01-08";"R1";"73";"latasama";"ABSORBEUR";"1322348"
"2026-01-08";"R1";"74";"LuXiA";"CAPTEUR D’ESPRIT";"1204987"
"2026-01-08";"R1";"75";"Drakula";"CAPTEUR D’ESPRIT";"1180494"
"2026-01-08";"R1";"76";"Old-One";"CAPTEUR D’ESPRIT";"1117313"
"2026-01-08";"R1";"77";"Cosmoï";"ABSORBEUR";"1059817"
"2026-01-08";"R1";"78";"yobiz";"CAPTEUR D’ESPRIT";"1054312"
"2026-01-08";"R1";"79";"Berny";"CULTISTE";"1049364"
"2026-01-08";"R1";"80";"Sith";"ABSORBEUR";"1047395"
"2026-01-08";"R1";"81";"tboy 2.0";"ABSORBEUR";"999182"
"2026-01-08";"R1";"82";"Rahinim";"DAMNÉ";"998490"
"2026-01-08";"R1";"83";"Sinwar";"DAMNÉ";"911178"
"2026-01-08";"R1";"84";"Argentoratum";"ABSORBEUR";"896843"
"2026-01-08";"R1";"85";"tatian";"ABSORBEUR";"892990"
"2026-01-08";"R1";"86";"furby";"ABSORBEUR";"845975"
"2026-01-08";"R1";"87";"Dark Oblivion";"ABSORBEUR";"834531"
"2026-01-08";"R1";"88";"very";"DAMNÉ";"744773"
"2026-01-08";"R1";"89";"Arjuna";"CAPTEUR D’ESPRIT";"676563"
"2026-01-08";"R1";"90";"anargh";"CULTISTE";"657911"
"2026-01-08";"R1";"91";"pichon";"ABSORBEUR";"587380"
"2026-01-08";"R1";"92";"Démonbubul";"CULTISTE";"579150"
"2026-01-08";"R1";"93";"Hieros";"CULTISTE";"463474"
"2026-01-08";"R1";"94";"Argawaen";"CAPTEUR D’ESPRIT";"443354"
"2026-01-08";"R1";"95";"DeepThroat";"ABSORBEUR";"433102"
"2026-01-08";"R1";"96";"OldMaster";"ABSORBEUR";"430067"
"2026-01-08";"R1";"97";"Aiolios";"DAMNÉ";"428231"
"2026-01-08";"R1";"98";"monti";"ABSORBEUR";"409454"
"2026-01-08";"R1";"99";"Ellandir";"ABSORBEUR";"406988"
"2026-01-08";"R1";"100";"Chameleon";"CULTISTE";"399533"
"2026-01-08";"R1";"101";"dieu32";"DAMNÉ";"369694"
"2026-01-08";"R1";"102";"tara2";"CULTISTE";"359956"
"2026-01-08";"R1";"103";"elemak";"CULTISTE";"337678"
"2026-01-08";"R1";"104";"Gilgameš";"ABSORBEUR";"326069"
"2026-01-08";"R1";"105";"Kengo";"CULTISTE";"325891"
"2026-01-08";"R1";"106";"Defqon.1";"ABSORBEUR";"322724"
"2026-01-08";"R1";"107";"Blue_Dragonne";"CAPTEUR D’ESPRIT";"308539"
"2026-01-08";"R1";"108";"Calantha";"CAPTEUR D’ESPRIT";"305151"
"2026-01-08";"R1";"109";"demone666";"SEIGNEUR DES BÊTES";"294640"
"2026-01-08";"R1";"110";"Nyhu";"ABSORBEUR";"278454"
"2026-01-08";"R1";"111";"Fyloulik";"CAPTEUR D’ESPRIT";"261854"
"2026-01-08";"R1";"112";"laguile";"SEIGNEUR DES BÊTES";"254986"
"2026-01-08";"R1";"113";"Destiny";"DAMNÉ";"252323"
"2026-01-08";"R1";"114";"Nym";"ABSORBEUR";"248175"
"2026-01-08";"R1";"115";"Malsaint";"ABSORBEUR";"246460"
"2026-01-08";"R1";"116";"Blademan";"DAMNÉ";"245220"
"2026-01-08";"R1";"117";"Tyr60";"DAMNÉ";"238215"
"2026-01-08";"R1";"118";"bubul666";"ABSORBEUR";"233583"
"2026-01-08";"R1";"119";"pierre1098";"DAMNÉ";"231968"
"2026-01-08";"R1";"120";"zombie666";"SEIGNEUR DES BÊTES";"222038"
"2026-01-08";"R1";"121";"alban";"CULTISTE";"212995"
"2026-01-08";"R1";"122";"Katarina";"DAMNÉ";"206644"
"2026-01-08";"R1";"123";"Trillian";"ABSORBEUR";"205202"
"2026-01-08";"R1";"124";"detesta";"ABSORBEUR";"202832"
"2026-01-08";"R1";"125";"bartus";"ABSORBEUR";"201339"
"2026-01-08";"R1";"126";"Ryuk14";"DAMNÉ";"197350"
"2026-01-08";"R1";"127";"skoriusback";"CAPTEUR D’ESPRIT";"190894"
"2026-01-08";"R1";"128";"matador";"DAMNÉ";"182862"
"2026-01-08";"R1";"129";"Trafalgar D WaterLaw";"SEIGNEUR DES BÊTES";"179733"
"2026-01-08";"R1";"130";"Anarion";"ABSORBEUR";"176774"
"2026-01-08";"R1";"131";"Suky";"ABSORBEUR";"168632"
"2026-01-08";"R1";"132";"Octavia";"DAMNÉ";"166367"
"2026-01-08";"R1";"133";"torktotcia";"SEIGNEUR DES BÊTES";"160056"
"2026-01-08";"R1";"134";"Laminateur";"DAMNÉ";"157779"
"2026-01-08";"R1";"135";"Meliodas";"ABSORBEUR";"155549"
"2026-01-08";"R1";"136";"letrans";"ABSORBEUR";"154087"
"2026-01-08";"R1";"137";"frezze";"DAMNÉ";"145903"
"2026-01-08";"R1";"138";"attila311";"SEIGNEUR DES BÊTES";"144557"
"2026-01-08";"R1";"139";"petitelfe";"CAPTEUR D’ESPRIT";"142027"
"2026-01-08";"R1";"140";"Napoleon";"CULTISTE";"140382"
"2026-01-08";"R1";"141";"cheva";"DAMNÉ";"139532"
"2026-01-08";"R1";"142";"Aelena";"ABSORBEUR";"135622"
"2026-01-08";"R1";"143";"Morwon";"CAPTEUR D’ESPRIT";"128016"
"2026-01-08";"R1";"144";"Minerve";"CAPTEUR D’ESPRIT";"126778"
"2026-01-08";"R1";"145";"BOSWER";"ABSORBEUR";"122743"
"2026-01-08";"R1";"146";"LORENZO";"CAPTEUR D’ESPRIT";"119237"
"2026-01-08";"R1";"147";"Greta";"CAPTEUR D’ESPRIT";"119025"
"2026-01-08";"R1";"148";"Negan";"DAMNÉ";"114644"
"2026-01-08";"R1";"149";"aylana";"CAPTEUR D’ESPRIT";"112470"
"2026-01-08";"R1";"150";"zuro";"CAPTEUR D’ESPRIT";"107439"
"2026-01-08";"R1";"151";"Ptitebuse";"CULTISTE";"106985"
"2026-01-08";"R1";"152";"Ozel";"ABSORBEUR";"105173"
"2026-01-08";"R1";"153";"Multi";"CULTISTE";"101221"
"2026-01-08";"R1";"154";"Aarnold";"CAPTEUR D’ESPRIT";"95921"
"2026-01-08";"R1";"155";"Mr6Pack";"ABSORBEUR";"94387"
"2026-01-08";"R1";"156";"Matias";"CAPTEUR D’ESPRIT";"93939"
"2026-01-08";"R1";"157";"pyrrhos claudia";"CULTISTE";"88910"
"2026-01-08";"R1";"158";"skarnshiva";"DAMNÉ";"87448"
"2026-01-08";"R1";"159";"Specialized666";"DAMNÉ";"86980"
"2026-01-08";"R1";"160";"vanlo";"ABSORBEUR";"84966"
"2026-01-08";"R1";"161";"Garnett";"CULTISTE";"84927"
"2026-01-08";"R1";"162";"tennec1";"DAMNÉ";"84911"
"2026-01-08";"R1";"163";"ten shin";"CULTISTE";"78524"
"2026-01-08";"R1";"164";"boub";"DAMNÉ";"75134"
"2026-01-08";"R1";"165";"Balouzaure";"CULTISTE";"74946"
"2026-01-08";"R1";"166";"Purgatory";"DAMNÉ";"74550"
"2026-01-08";"R1";"167";"lovekiller";"CULTISTE";"73018"
"2026-01-08";"R1";"168";"Elspartucus";"CULTISTE";"72525"
"2026-01-08";"R1";"169";"Maximilian";"ABSORBEUR";"70801"
"2026-01-08";"R1";"170";"Left4dead";"CULTISTE";"69432"
"2026-01-08";"R1";"171";"black-54700";"CULTISTE";"68487"
"2026-01-08";"R1";"172";"oim007";"ABSORBEUR";"66070"
"2026-01-08";"R1";"173";"Arbiter";"CULTISTE";"65957"
"2026-01-08";"R1";"174";"Aldebaran";"SEIGNEUR DES BÊTES";"65466"
"2026-01-08";"R1";"175";"Paddy";"DAMNÉ";"63527"
"2026-01-08";"R1";"176";"djedje38";"DAMNÉ";"61030"
"2026-01-08";"R1";"177";"Alexander Corvinus";"ABSORBEUR";"59705"
"2026-01-08";"R1";"178";"Chihiro";"SEIGNEUR DES BÊTES";"56459"
"2026-01-08";"R1";"179";"Raa";"DAMNÉ";"56328"
"2026-01-08";"R1";"180";"dirtydiana";"DAMNÉ";"55120"
"2026-01-08";"R1";"181";"bichettem";"CAPTEUR D’ESPRIT";"52919"
"2026-01-08";"R1";"182";"Eole";"SEIGNEUR DES BÊTES";"51656"
"2026-01-08";"R1";"183";"alinasoif";"CAPTEUR D’ESPRIT";"51136"
"2026-01-08";"R1";"184";"SimpleJ";"DAMNÉ";"50785"
"2026-01-08";"R1";"185";"chrisskiller";"DAMNÉ";"49686"
"2026-01-08";"R1";"186";"wednesday13";"DAMNÉ";"49674"
"2026-01-08";"R1";"187";"Guili";"DAMNÉ";"48142"
"2026-01-08";"R1";"188";"Arn03";"ABSORBEUR";"47117"
"2026-01-08";"R1";"189";"dablheim";"DAMNÉ";"45886"
"2026-01-08";"R1";"190";"Siegomix";"CULTISTE";"44982"
"2026-01-08";"R1";"191";"Asher";"ABSORBEUR";"44576"
"2026-01-08";"R1";"192";"Yulrich";"DAMNÉ";"43870"
"2026-01-08";"R1";"193";"Florimel";"CULTISTE";"43330"
"2026-01-08";"R1";"194";"shakuras";"CAPTEUR D’ESPRIT";"41708"
"2026-01-08";"R1";"195";"Bloodgunn";"ABSORBEUR";"39860"
"2026-01-08";"R1";"196";"DevilMayCry";"DAMNÉ";"39667"
"2026-01-08";"R1";"197";"bagghera63";"CULTISTE";"39356"
"2026-01-08";"R1";"198";"zbougalou";"ABSORBEUR";"39261"
"2026-01-08";"R1";"199";"zae";"CAPTEUR D’ESPRIT";"39200"
"2026-01-08";"R1";"200";"Hillen";"ABSORBEUR";"37516"
"2026-01-08";"R2";"1";"burns";"CAPTEUR D’ESPRIT";"213374277"
"2026-01-08";"R2";"2";"Mugenn";"CAPTEUR D’ESPRIT";"213351736"
"2026-01-08";"R2";"3";"Agon";"CAPTEUR D’ESPRIT";"177494932"
"2026-01-08";"R2";"4";"darkgui";"CAPTEUR D’ESPRIT";"170593871"
"2026-01-08";"R2";"5";"Aidreon";"CAPTEUR D’ESPRIT";"159830354"
"2026-01-08";"R2";"6";"Nicci";"CAPTEUR D’ESPRIT";"153233542"
"2026-01-08";"R2";"7";"iop";"CAPTEUR D’ESPRIT";"150023948"
"2026-01-08";"R2";"8";"juge";"CAPTEUR D’ESPRIT";"144185780"
"2026-01-08";"R2";"9";"nausee";"CAPTEUR D’ESPRIT";"132576926"
"2026-01-08";"R2";"10";"Wolfy";"CAPTEUR D’ESPRIT";"125454874"
"2026-01-08";"R2";"11";"Hitsu005";"CAPTEUR D’ESPRIT";"112549101"
"2026-01-08";"R2";"12";"Glaucos";"CAPTEUR D’ESPRIT";"105191171"
"2026-01-08";"R2";"13";"end_die";"CAPTEUR D’ESPRIT";"105152056"
"2026-01-08";"R2";"14";"Ellundril Chariakin";"CAPTEUR D’ESPRIT";"94805286"
"2026-01-08";"R2";"15";"constantina";"CAPTEUR D’ESPRIT";"92250421"
"2026-01-08";"R2";"16";"Velerynne";"CAPTEUR D’ESPRIT";"91694866"
"2026-01-08";"R2";"17";"PARANOÏA";"ABSORBEUR";"90937025"
"2026-01-08";"R2";"18";"zebecasse";"CAPTEUR D’ESPRIT";"83163442"
"2026-01-08";"R2";"19";"Hoffnung";"ABSORBEUR";"82787017"
"2026-01-08";"R2";"20";"Aka";"CAPTEUR D’ESPRIT";"81922448"
"2026-01-08";"R2";"21";"Akhasha";"SEIGNEUR DES BÊTES";"80727510"
"2026-01-08";"R2";"22";"villot";"CAPTEUR D’ESPRIT";"79224170"
"2026-01-08";"R2";"23";"Chani";"ABSORBEUR";"75410793"
"2026-01-08";"R2";"24";"Ellanna";"CAPTEUR D’ESPRIT";"70101522"
"2026-01-08";"R2";"25";"Mini-pouce";"ABSORBEUR";"60923217"
"2026-01-08";"R2";"26";"sheus";"CULTISTE";"59958311"
"2026-01-08";"R2";"27";"Esteras";"CAPTEUR D’ESPRIT";"57253733"
"2026-01-08";"R2";"28";"MORISSE";"CULTISTE";"48304660"
"2026-01-08";"R2";"29";"OPI2candy";"CULTISTE";"48039439"
"2026-01-08";"R2";"30";"xsatyr";"ABSORBEUR";"46480835"
"2026-01-08";"R2";"31";"Tehani";"DAMNÉ";"46091907"
"2026-01-08";"R2";"32";"Ñëmêsyà";"CAPTEUR D’ESPRIT";"41029112"
"2026-01-08";"R2";"33";"Trex";"SEIGNEUR DES BÊTES";"40026599"
"2026-01-08";"R2";"34";"bloodeur";"CAPTEUR D’ESPRIT";"39543573"
"2026-01-08";"R2";"35";"zalior";"DAMNÉ";"38909317"
"2026-01-08";"R2";"36";"Lleya";"DAMNÉ";"35790164"
"2026-01-08";"R2";"37";"Koreus";"CULTISTE";"34704704"
"2026-01-08";"R2";"38";"Agahnim";"CAPTEUR D’ESPRIT";"31492435"
"2026-01-08";"R2";"39";"OYA";"CAPTEUR D’ESPRIT";"25847749"
"2026-01-08";"R2";"40";"Ethantra Tarthsemmer";"ABSORBEUR";"23050342"
"2026-01-08";"R2";"41";"thana-thos";"DAMNÉ";"23029753"
"2026-01-08";"R2";"42";"petitjesus";"SEIGNEUR DES BÊTES";"15685499"
"2026-01-08";"R2";"43";"cocobiker";"ABSORBEUR";"14626107"
"2026-01-08";"R2";"44";"DOUDOU";"CULTISTE";"14329012"
"2026-01-08";"R2";"45";"Berny";"ABSORBEUR";"13098388"
"2026-01-08";"R2";"46";"Elvi";"DAMNÉ";"12197354"
"2026-01-08";"R2";"47";"DarkSwOrD";"DAMNÉ";"9713789"
"2026-01-08";"R2";"48";"djebel red";"DAMNÉ";"9585737"
"2026-01-08";"R2";"49";"Glen";"DAMNÉ";"9530995"
"2026-01-08";"R2";"50";"angenaja";"CULTISTE";"8546008"
"2026-01-08";"R2";"51";"lestat";"DAMNÉ";"8478877"
"2026-01-08";"R2";"52";"Yopnico";"ABSORBEUR";"6312102"
"2026-01-08";"R2";"53";"vivinou";"CAPTEUR D’ESPRIT";"5984458"
"2026-01-08";"R2";"54";"Zora la mousse";"ABSORBEUR";"5476265"
"2026-01-08";"R2";"55";"Kak";"ABSORBEUR";"4805472"
"2026-01-08";"R2";"56";"Bobus Sanctus";"ABSORBEUR";"4635851"
"2026-01-08";"R2";"57";"GTH";"CAPTEUR D’ESPRIT";"4517061"
"2026-01-08";"R2";"58";"dgestar";"DAMNÉ";"4108510"
"2026-01-08";"R2";"59";"Talysker";"CAPTEUR D’ESPRIT";"4044700"
"2026-01-08";"R2";"60";"Charlotte Katakuri";"ABSORBEUR";"3851342"
"2026-01-08";"R2";"61";"FlashMarcelSatan";"CAPTEUR D’ESPRIT";"3729239"
"2026-01-08";"R2";"62";"T3rr4";"SEIGNEUR DES BÊTES";"2941343"
"2026-01-08";"R2";"63";"Trafalgar D WaterLaw";"ABSORBEUR";"2641428"
"2026-01-08";"R2";"64";"satan2017";"ABSORBEUR";"2602595"
"2026-01-08";"R2";"65";"tilemir";"ABSORBEUR";"2411794"
"2026-01-08";"R2";"66";"NightDeath";"CULTISTE";"2351202"
"2026-01-08";"R2";"67";"DeepThroat";"ABSORBEUR";"2298154"
"2026-01-08";"R2";"68";"btd";"ABSORBEUR";"1803279"
"2026-01-08";"R2";"69";"afk";"SEIGNEUR DES BÊTES";"1751644"
"2026-01-08";"R2";"70";"Sanglior";"ABSORBEUR";"1737410"
"2026-01-08";"R2";"71";"Loot";"CULTISTE";"1619887"
"2026-01-08";"R2";"72";"DjToXiC";"CULTISTE";"1504821"
"2026-01-08";"R2";"73";"SnadeR";"ABSORBEUR";"1504415"
"2026-01-08";"R2";"74";"Eskelos";"CULTISTE";"1483103"
"2026-01-08";"R2";"75";"bacus";"CULTISTE";"1468619"
"2026-01-08";"R2";"76";"Shuri";"CAPTEUR D’ESPRIT";"1387783"
"2026-01-08";"R2";"77";"Nyhu";"CAPTEUR D’ESPRIT";"1309221"
"2026-01-08";"R2";"78";"Rholo";"DAMNÉ";"1257805"
"2026-01-08";"R2";"79";"SHORG";"CAPTEUR D’ESPRIT";"1229828"
"2026-01-08";"R2";"80";"Buzuc";"SEIGNEUR DES BÊTES";"1205710"
"2026-01-08";"R2";"81";"Bashdamn";"CULTISTE";"1183306"
"2026-01-08";"R2";"82";"Flare";"DAMNÉ";"1133966"
"2026-01-08";"R2";"83";"Cai";"ABSORBEUR";"1091305"
"2026-01-08";"R2";"84";"Tiou666";"ABSORBEUR";"1053141"
"2026-01-08";"R2";"85";"Blackmoon";"ABSORBEUR";"1022708"
"2026-01-08";"R2";"86";"Krøgash";"ABSORBEUR";"1002684"
"2026-01-08";"R2";"87";"lienrag";"ABSORBEUR";"957242"
"2026-01-08";"R2";"88";"gudulffe";"ABSORBEUR";"851802"
"2026-01-08";"R2";"89";"Toril";"SEIGNEUR DES BÊTES";"814425"
"2026-01-08";"R2";"90";"Eril";"ABSORBEUR";"806263"
"2026-01-08";"R2";"91";"Vorag";"ABSORBEUR";"781773"
"2026-01-08";"R2";"92";"Foladorn";"DAMNÉ";"714121"
"2026-01-08";"R2";"93";"Maruos";"ABSORBEUR";"697244"
"2026-01-08";"R2";"94";"Lynoot";"CAPTEUR D’ESPRIT";"673973"
"2026-01-08";"R2";"95";"shakira";"SEIGNEUR DES BÊTES";"660140"
"2026-01-08";"R2";"96";"eowin59";"DAMNÉ";"648845"
"2026-01-08";"R2";"97";"zentone";"CAPTEUR D’ESPRIT";"586569"
"2026-01-08";"R2";"98";"BrainLess";"DAMNÉ";"566856"
"2026-01-08";"R2";"99";"Loyd";"DAMNÉ";"551124"
"2026-01-08";"R2";"100";"Yasuo";"ABSORBEUR";"542329"
"2026-01-08";"R2";"101";"N3c";"ABSORBEUR";"524630"
"2026-01-08";"R2";"102";"HungariAn";"DAMNÉ";"520048"
"2026-01-08";"R2";"103";"Mendori Sensei";"CAPTEUR D’ESPRIT";"516325"
"2026-01-08";"R2";"104";"Akela";"DAMNÉ";"505559"
"2026-01-08";"R2";"105";"Thyandra";"CAPTEUR D’ESPRIT";"489169"
"2026-01-08";"R2";"106";"binouze";"DAMNÉ";"443457"
"2026-01-08";"R2";"107";"kriss la krass";"ABSORBEUR";"402798"
"2026-01-08";"R2";"108";"Nektùll";"ABSORBEUR";"357451"
"2026-01-08";"R2";"109";"mutafukaz";"CULTISTE";"352776"
"2026-01-08";"R2";"110";"Kuroï";"DAMNÉ";"338037"
"2026-01-08";"R2";"111";"loukic";"ABSORBEUR";"337706"
"2026-01-08";"R2";"112";"Bouh";"DAMNÉ";"331384"
"2026-01-08";"R2";"113";"novalie";"CAPTEUR D’ESPRIT";"304041"
"2026-01-08";"R2";"114";"Dickins";"CULTISTE";"298995"
"2026-01-08";"R2";"115";"Aviliss";"ABSORBEUR";"286592"
"2026-01-08";"R2";"116";"Febril";"CAPTEUR D’ESPRIT";"225533"
"2026-01-08";"R2";"117";"Lasombra";"ABSORBEUR";"225024"
"2026-01-08";"R2";"118";"Genji Shimada";"ABSORBEUR";"219308"
"2026-01-08";"R2";"119";"GaArA-Du-DeSeRt";"ABSORBEUR";"215034"
"2026-01-08";"R2";"120";"namCam";"ABSORBEUR";"214528"
"2026-01-08";"R2";"121";"Yan Fanel";"ABSORBEUR";"212441"
"2026-01-08";"R2";"122";"shogun";"ABSORBEUR";"212419"
"2026-01-08";"R2";"123";"Kaio";"CULTISTE";"211371"
"2026-01-08";"R2";"124";"Tulegorn";"CULTISTE";"191484"
"2026-01-08";"R2";"125";"Jinx";"ABSORBEUR";"178696"
"2026-01-08";"R2";"126";"kankuro";"DAMNÉ";"177455"
"2026-01-08";"R2";"127";"dave31";"CULTISTE";"174818"
"2026-01-08";"R2";"128";"belial";"CULTISTE";"172479"
"2026-01-08";"R2";"129";"Zyb";"DAMNÉ";"161885"
"2026-01-08";"R2";"130";"killer8";"CULTISTE";"157727"
"2026-01-08";"R2";"131";"Belzebuth 666";"CULTISTE";"152528"
"2026-01-08";"R2";"132";"moka-san";"CULTISTE";"151780"
"2026-01-08";"R2";"133";"clelia";"CULTISTE";"150658"
"2026-01-08";"R2";"134";"oim007";"ABSORBEUR";"147625"
"2026-01-08";"R2";"135";"Hell";"CULTISTE";"142215"
"2026-01-08";"R2";"136";"RiddickOne";"DAMNÉ";"142114"
"2026-01-08";"R2";"137";"Nina Adria";"DAMNÉ";"138311"
"2026-01-08";"R2";"138";"Quarra";"ABSORBEUR";"138087"
"2026-01-08";"R2";"139";"Terimaku Khan";"ABSORBEUR";"136720"
"2026-01-08";"R2";"140";"Maeelk";"CULTISTE";"132490"
"2026-01-08";"R2";"141";"Cymbilabe";"DAMNÉ";"131722"
"2026-01-08";"R2";"142";"Sca";"CULTISTE";"128599"
"2026-01-08";"R2";"143";"Petros";"DAMNÉ";"127842"
"2026-01-08";"R2";"144";"Isa";"CAPTEUR D’ESPRIT";"120708"
"2026-01-08";"R2";"145";"Némésis21";"DAMNÉ";"114861"
"2026-01-08";"R2";"146";"Matbak";"CAPTEUR D’ESPRIT";"113836"
"2026-01-08";"R2";"147";"Tot3n";"ABSORBEUR";"113807"
"2026-01-08";"R2";"148";"bones";"DAMNÉ";"113801"
"2026-01-08";"R2";"149";"Calhagan";"ABSORBEUR";"95991"
"2026-01-08";"R2";"150";"Goldeneagle";"CULTISTE";"95685"
"2026-01-08";"R2";"151";"Québec-Broue";"SEIGNEUR DES BÊTES";"92361"
"2026-01-08";"R2";"152";"Zangor";"ABSORBEUR";"88516"
"2026-01-08";"R2";"153";"COCOTTE";"DAMNÉ";"87062"
"2026-01-08";"R2";"154";"tatchenka";"DAMNÉ";"83660"
"2026-01-08";"R2";"155";"Sanaria";"SEIGNEUR DES BÊTES";"83623"
"2026-01-08";"R2";"156";"Mimine";"DAMNÉ";"82129"
"2026-01-08";"R2";"157";"petitelfe";"DAMNÉ";"79945"
"2026-01-08";"R2";"158";"Craddoka";"DAMNÉ";"79930"
"2026-01-08";"R2";"159";"BudoShobu";"ABSORBEUR";"77802"
"2026-01-08";"R2";"160";"Torgull";"DAMNÉ";"76886"
"2026-01-08";"R2";"161";"dicken";"CAPTEUR D’ESPRIT";"75891"
"2026-01-08";"R2";"162";"Brute";"CAPTEUR D’ESPRIT";"73734"
"2026-01-08";"R2";"163";"menolly";"ABSORBEUR";"73386"
"2026-01-08";"R2";"164";"jbstar44";"ABSORBEUR";"73377"
"2026-01-08";"R2";"165";"wylless";"CAPTEUR D’ESPRIT";"72296"
"2026-01-08";"R2";"166";"Shiva";"CULTISTE";"70430"
"2026-01-08";"R2";"167";"pekatre";"ABSORBEUR";"69948"
"2026-01-08";"R2";"168";"Velvet";"ABSORBEUR";"69072"
"2026-01-08";"R2";"169";"MGeorge";"CAPTEUR D’ESPRIT";"68384"
"2026-01-08";"R2";"170";"seigneur dingo";"SEIGNEUR DES BÊTES";"67986"
"2026-01-08";"R2";"171";"Ego";"DAMNÉ";"67553"
"2026-01-08";"R2";"172";"belzebuth";"DAMNÉ";"67385"
"2026-01-08";"R2";"173";"tomtom";"ABSORBEUR";"66589"
"2026-01-08";"R2";"174";"Valrek";"CULTISTE";"62488"
"2026-01-08";"R2";"175";"Guili";"CULTISTE";"62365"
"2026-01-08";"R2";"176";"Carnuss";"CAPTEUR D’ESPRIT";"62011"
"2026-01-08";"R2";"177";"esteban";"DAMNÉ";"61490"
"2026-01-08";"R2";"178";"MalSaint";"ABSORBEUR";"61436"
"2026-01-08";"R2";"179";"der jason";"DAMNÉ";"61045"
"2026-01-08";"R2";"180";"pyrrhos";"ABSORBEUR";"60782"
"2026-01-08";"R2";"181";"ceridwen";"CAPTEUR D’ESPRIT";"60323"
"2026-01-08";"R2";"182";"Karsh";"CULTISTE";"59579"
"2026-01-08";"R2";"183";"lo2";"DAMNÉ";"59055"
"2026-01-08";"R2";"184";"Salomé";"DAMNÉ";"58710"
"2026-01-08";"R2";"185";"Toshiro";"CULTISTE";"58226"
"2026-01-08";"R2";"186";"mumu003";"DAMNÉ";"58205"
"2026-01-08";"R2";"187";"Goudurix";"DAMNÉ";"55806"
"2026-01-08";"R2";"188";"BOSWER";"CULTISTE";"55402"
"2026-01-08";"R2";"189";"Shaera";"CULTISTE";"55083"
"2026-01-08";"R2";"190";"zyvalon";"ABSORBEUR";"54544"
"2026-01-08";"R2";"191";"petittrucdurDTC";"CAPTEUR D’ESPRIT";"53338"
"2026-01-08";"R2";"192";"Athamee";"CULTISTE";"52399"
